0	0.267167766666667
3	0.182279488
6	0.1192714547
9	0.102751928666667
12	0.1332697049
15	0.1655213553
18	0.175829157733333
21	0.191664678266667
24	0.207086614133333
27	0.236435218333333
30	0.239895013133333
33	0.241716376333333
36	0.2435536467
39	0.241605026333333
42	0.251801479366667
45	0.2467668814
48	0.248198520633333
51	0.248341684533333
54	0.257535989666667
57	0.237668018766667
60	0.219478247033333
63	0.224711683666667
66	0.204970969533333
69	0.193056549733333
72	0.1937166945
75	0.174158911966667
78	0.1728942973
81	0.161123041333333
84	0.166483735
87	0.146774835
90	0.1443171876
