GFP (nM)	mCherry (nM)	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69	72	75	78	81	84	87	90	93	96	99	102	105	108	111	114	117	120	123	126	129	132	135	138	141	144	147	150	153	156	159	162	165	168	171	174	177	180	183	186	189	192	195	198	201	204	207	210	213	216	219	222	225	228	231	234	237	240	243	246	249	252	255	258	261	264	267	270	273	276	279	282	285	288	291	294	297	300	303	306	309	312	315	318	321	324	327	330	333	336	339	342	345	348	351	354	357	360
10.0	0.0	0.0027280477	0.0017050298	0.0008951407	0.0012574595	0.0024296675	0.0030690537	0.0032821824	0.0039215686	0.0052855925	0.0055200341	0.007054561	0.0071184996	0.0085251492	0.008226769	0.0086743393	0.0084185848	0.0086743393	0.0093776641	0.0082480818	0.008716965	0.0090366581	0.0077578858	0.0073103154	0.0068201194	0.0079497016	0.0072890026	0.005541347	0.0055626598	0.0057331628	0.0048806479	0.0044543905	0.0044970162	0.005029838	0.0031543052	0.0040068201	0.0030477408	0.0031329923	0.002685422	0.0033887468	0.0029624893	0.002685422	0.0026214834	0.0017050298	0.0029198636	0.0021526002	0.0029838022	0.0019820972	0.0018755328	0.0021099744	0.0019607843	0.0012787724	0.001342711	0.0014492754	0.0004262575	0.0011082694	0.001683717	0.0018115942	0.0009590793	0.0003836317	0.0002344416	0.0004475703	0.0006606991	0.0005328218	0.0012787724	0.0006180733	0.0007459506	0.0012574595	0.0006180733	0.0012787724	0.0004475703	0.0006180733	0.0008738278	0.0002557545	0.001342711	0.0008525149	0.0004901961	4.26257459505544E-05	0.0002983802	0.0002983802	0.0010230179	0.0007885763	0.0010656436	0.0009377664	0.0007246377	0.0010443308	0.000341006	0.0007672634	0.0007459506	0.0003196931	0.0010230179	0.0007459506	0.0005967604	0.0002344416	-0.0003836317	0.0009377664	0.0007459506	0.0009377664	0.0007885763	0.0008951407	0.0007672634	6.39386189258312E-05	0.0007885763	0.0004475703	0.0005328218	0.0005328218	0.0010869565	0.0009803922	0.0008525149	0.0005328218	0.0002131287	0.0001918159	0.0007885763	0.0002344416	0.0004688832	0.0005967604	0.0004688832	4.26257459505544E-05	0.0004262575	6.39386189258312E-05	0.0007459506	0.0010869565
10.0	0.0	0.002344416	0.0024722933	0.0012787724	0.0012574595	0.0023657289	0.0028132992	0.0040494459	0.0042412617	0.0046462063	0.0043052003	0.006543052	0.0071824382	0.0075021313	0.0074595055	0.0091858483	0.0089300938	0.0092497869	0.009057971	0.0082480818	0.0080136402	0.0072463768	0.0077578858	0.0075660699	0.0067561807	0.0074381927	0.0069693095	0.0057331628	0.0055626598	0.0049658994	0.0049445865	0.0047101449	0.0039215686	0.005029838	0.0039215686	0.003687127	0.0034953112	0.0031329923	0.0026214834	0.0025575448	0.0031543052	0.0020460358	0.0015984655	0.0018968457	0.0022804774	0.0018968457	0.0022165388	0.0018542199	0.001683717	0.0012787724	0.0010656436	0.0010869565	0.0015984655	0.0011295823	0.0010656436	0.0001491901	0.0018755328	0.0008525149	0.0009590793	0.0009590793	0.001001705	0.000511509	0.001172208	0.0007246377	0.0004475703	0.0006820119	0.0005541347	0.0008738278	0.0006820119	0.0012787724	0.0004475703	0.0002983802	0.0006820119	0.000511509	0.0010230179	0.0002770673	0.001513214	0.0011295823	-0.0001491901	-0.0004688832	0.001342711	0.001172208	4.26257459505544E-05	0.0008098892	0.0008525149	0.0006606991	-0.0002983802	0.0001918159	0.0010656436	0.0004475703	0.0005754476	0.0003623188	0.000341006	0.0007459506	0.0007033248	0.0008738278	0.0006180733	4.26257459505544E-05	0.0004688832	0.0001278772	0.0002557545	-0.0005754476	0.0005328218	0.0001278772	0.0001491901	0.0009164535	0.0003836317	0.0004688832	0.0009803922	0.000341006	0.0013640239	0.0005754476	0.0009803922	4.26257459505544E-05	0.0007246377	0.0005967604	0.0005967604	0.0011295823	0.0009377664	0.0001918159	0.0012574595	0.0009590793
20.0	0.0	0.003687127	0.002855925	0.0021099744	0.0032395567	0.0039641944	0.0063299233	0.0069266837	0.0079497016	0.0091858483	0.0096121057	0.0103793691	0.0122335891	0.0115302643	0.0119352089	0.0125106564	0.0111040068	0.0114876385	0.0115515772	0.0096547315	0.0108269395	0.0095481671	0.0096121057	0.0085890878	0.0085464621	0.0080136402	0.0079923274	0.0064364876	0.0061381074	0.0064364876	0.005200341	0.0050937766	0.0046888321	0.0047101449	0.00385763	0.0033034953	0.0037510656	0.0031329923	0.0030690537	0.0035805627	0.00385763	0.0023657289	0.0024296675	0.002344416	0.0022804774	0.0020886616	0.001513214	0.0026214834	0.0008525149	0.0019820972	0.0019607843	0.0014066496	0.0011508951	0.0018968457	0.0007459506	0.0007885763	0.0014279625	0.0011082694	0.0008951407	0.0005754476	0.0006820119	0.0010230179	0.0009164535	0.0006606991	0.0012148338	-0.0005328218	0.0013213981	0.0020886616	0.0009377664	0.0003196931	0.0007672634	0.000170503	0.0002983802	0.0007672634	0.001342711	0.000341006	4.26257459505544E-05	0.0006180733	-8.5251491901108E-05	0.0003623188	0.0002557545	0.0009164535	0.0005541347	0.0004901961	0.0009164535	0.0004049446	8.5251491901108E-05	0.000831202	0.0004262575	-0.0001278772	0.0009590793	0.0006180733	2.13128729752768E-05	0.000170503	0.0003196931	-8.5251491901108E-05	0.0002983802	0.0002344416	0.0004049446	-0.0001278772	0.0003196931	-0.0001918159	-0.0002983802	0.0004475703	0.0016197783	0.0004688832	0.0005754476	0.0004688832	2.13128729752768E-05	0.0005328218	0.0007885763	-0.0001278772	0.0004049446	0.0004901961	0.0002770673	8.5251491901108E-05	0.0006606991	0.0008098892	0.0002344416	-0.0001918159	-0.0002770673	0.0010230179
20.0	0.0	0.0031116795	0.002344416	0.0012787724	0.002855925	0.003516624	0.0052429668	0.0058397272	0.0069266837	0.0083546462	0.0089727195	0.0097399829	0.0106990622	0.0105072464	0.0103367434	0.0112958227	0.0099531117	0.0114876385	0.0101449275	0.0099744246	0.0091645354	0.0089727195	0.0095481671	0.0078218244	0.0070758738	0.0086530264	0.0068414322	0.0072676897	0.0051790281	0.0064364876	0.0050085251	0.0050937766	0.0042412617	0.0052216539	0.0041773231	0.0026641091	0.0045183291	0.0023017903	0.0024296675	0.0027493606	0.0026427962	0.0033248082	0.0019181586	0.0018968457	0.0015771526	0.0019607843	0.0019607843	0.0018542199	0.0013000853	0.0015345269	0.0011935209	0.0012148338	0.0007033248	0.001001705	0.001001705	0.0006606991	0.0013640239	0.0011082694	0.0005754476	0.0006393862	0.0003623188	0.0009590793	0.0007246377	0.0002131287	6.39386189258312E-05	0.0007459506	0.0011295823	0.0008738278	0.0005541347	0.0003836317	0.0007672634	0.0001065644	0.0004262575	0.0010869565	0.0002557545	-0.000170503	0.0005541347	-8.5251491901108E-05	-0.0002770673	0.0001065644	0.0005754476	0.0010443308	-0.0002770673	0.0002344416	8.5251491901108E-05	0.0004688832	0.0004688832	6.39386189258312E-05	0.0006820119	0.0001278772	0.0007033248	0.0002344416	0.0007246377	0.0004901961	-6.39386189258312E-05	-0.0001491901	4.26257459505544E-05	4.26257459505544E-05	0.0005328218	-0.0006393862	0.0003836317	-0.0008951407	-0.0002983802	-0.0002557545	0.0005328218	2.13128729752768E-05	0.0003196931	-0.0001065644	0.0007885763	0.0004049446	0.0006606991	-0.0001918159	-0.0002983802	0.0002983802	2.13128729752768E-05	0.0002770673	-0.0002983802	-0.0002770673	0.0004901961	-0.0005754476	0.0011295823	0.0003196931
20.0	0.0	0.0022804774	0.0021526002	0.001342711	0.0027919864	0.0032608696	0.0046675192	0.006543052	0.0078218244	0.0086104007	0.0101875533	0.0101875533	0.011913896	0.0123614663	0.0113597613	0.0109761296	0.0109761296	0.0104646206	0.0105924979	0.010230179	0.0106351236	0.0095481671	0.008716965	0.007885763	0.0089300938	0.0071824382	0.0073529412	0.0059889173	0.006713555	0.0057331628	0.0044330776	0.0046462063	0.0047527707	0.0052855925	0.004369139	0.0037510656	0.0038150043	0.0033248082	0.0033887468	0.0030051151	0.0023870418	0.0030690537	0.0025575448	0.0016410912	0.0024083546	0.0025362319	0.0017689685	0.0023017903	0.0015558397	0.000831202	0.0011935209	0.0019820972	0.0014705882	0.0006180733	0.0010656436	0.0006606991	0.0013640239	0.0007246377	0.0004475703	0.001342711	0.0008738278	0.0014705882	0.001172208	0.0004049446	0.0010869565	0.0012574595	0.0013213981	0.0011935209	0.001001705	0.0006393862	0.000511509	4.26257459505544E-05	0.0002344416	0.0004475703	0.0012787724	0.000341006	0.0004901961	0.0004901961	0.0004262575	0.0001065644	-0.0003196931	0.0007246377	0.0008098892	0.0002983802	0.0009164535	-0.0003623188	-4.26257459505544E-05	0.0012148338	0.0004901961	0	0.0010230179	-0.0001491901	8.5251491901108E-05	-0.000341006	-0.0005754476	-0.0004049446	0.0002344416	0.0008738278	0.001172208	0.0007033248	0.0010230179	-0.0003836317	-4.26257459505544E-05	0.000511509	2.13128729752768E-05	-0.0001065644	-0.0005754476	0.0006606991	0.0007885763	0.0007885763	0.0007885763	0.0001918159	0.000341006	-0.000341006	0.0004688832	8.5251491901108E-05	0.0001491901	0.0004901961	0.0003623188	0	0.0002344416	0.0007672634
40.0	0.0	0.0138533674	0.0166666667	0.0141304348	0.0174978687	0.0195652174	0.0221227621	0.0225277067	0.0229752771	0.0242753623	0.0251491901	0.0265558397	0.0244458653	0.0271312873	0.0239556692	0.0228047741	0.0240196078	0.0239556692	0.0244032396	0.0217391304	0.0229752771	0.0220161978	0.0215686275	0.0206095482	0.0207587383	0.0209292413	0.0195652174	0.0189045183	0.0177749361	0.0190963342	0.0180520034	0.017945439	0.0169011083	0.0172421142	0.015942029	0.0161551577	0.0153878943	0.0157928389	0.0145780051	0.0141304348	0.0158780904	0.0143222506	0.0133631714	0.0137254902	0.0146206309	0.0129582268	0.0134057971	0.0140025575	0.0130647911	0.0139386189	0.0127024723	0.0137468031	0.0122122762	0.0105285592	0.0125106564	0.0122335891	0.0131926684	0.0130647911	0.0137468031	0.0122762148	0.0114876385	0.0122122762	0.0125532822	0.0121696505	0.0126598465	0.0127024723	0.0127024723	0.0118712702	0.0118712702	0.0127877238	0.0119565217	0.0125106564	0.0124467178	0.0121483376	0.0132352941	0.0125532822	0.0121909633	0.0125745951	0.0112318841	0.0126385337	0.0124040921	0.0104433078	0.012254902	0.012254902	0.0117220801	0.0093563512	0.0119778346	0.0129795396	0.012254902	0.0122122762	0.0124680307	0.0103367434	0.0114663257	0.0123188406	0.0122122762	0.0104646206	0.0119991475	0.0113597613	0.0121696505	0.0125319693	0.0122762148	0.0109974425	0.0116581415	0.0115089514	0.0118499574	0.0124254049	0.0112531969	0.011402387	0.0124254049	0.0120417732	0.0123614663	0.0118286445	0.0121057118	0.0118073316	0.0123614663	0.0119778346	0.0117860188	0.0123188406	0.0123827792	0.0109974425	0.0116155158	0.0112531969
40.0	0.0	0.0066283035	0.0045183291	0.0042199488	0.0057971014	0.0076726343	0.0101662404	0.010571185	0.0118499574	0.0125745951	0.0151108269	0.0149190111	0.0163256607	0.01543052	0.0151321398	0.0151960784	0.0147485081	0.0130221654	0.0128303495	0.0126598465	0.0125532822	0.0117860188	0.0121696505	0.0112745098	0.0102088662	0.0109548167	0.0092071611	0.0088661552	0.007544757	0.009057971	0.0076939471	0.0061807332	0.0064151748	0.0071398124	0.0056479113	0.0054774084	0.0050937766	0.0049232737	0.004028133	0.0046035806	0.0045609548	0.0051150895	0.0043478261	0.0031756181	0.0037510656	0.0034313725	0.0029838022	0.0033248082	0.0028346121	0.0033248082	0.0027280477	0.0024936061	0.0023017903	0.0030477408	0.0018968457	0.0022591645	0.0019394714	0.0019394714	0.0019181586	0.0016624041	0.0030477408	0.0017263427	0.0018115942	0.0020673487	0.0015984655	0.0019607843	0.0013213981	0.0019607843	0.001513214	0.0017263427	0.001342711	0.0011935209	0.0019607843	0.0010230179	0.0023017903	0.0020673487	0.0017689685	0.0017689685	0.0011935209	0.0019607843	0.0015984655	0.0014919011	0.0012574595	0.0018329071	0.0018755328	0.0016197783	0.0013000853	0.0009590793	0.0015771526	0.0006393862	0.0023017903	0.0013853367	0.0007885763	0.0015771526	0.0011508951	0.0026001705	0.0014492754	0.0008738278	0.001683717	0.000511509	0.0014066496	0.000831202	0.0009803922	0.0008951407	0.0015558397	0.001172208	0.0014066496	0.0013000853	0.0013640239	0.0009803922	0.0017476556	0.0012148338	0.0013000853	0.001001705	0.0014919011	0.0013640239	0.0013640239	0.0013213981	0.0012574595	0.0015345269	0.0011935209	0.0015345269
40.0	0.0	0.0052216539	0.0041346974	0.0023017903	0.0040068201	0.0079923274	0.0086317136	0.0109548167	0.0110826939	0.0124467178	0.0130008525	0.0131926684	0.0147911338	0.0142796249	0.0131500426	0.0139812447	0.0118712702	0.0114876385	0.0128303495	0.0120204604	0.0113384484	0.0096121057	0.0099317988	0.0096121057	0.0091858483	0.0094842285	0.0083759591	0.0074595055	0.0063938619	0.0072037511	0.0064791134	0.0059889173	0.0052642796	0.0059249787	0.0052642796	0.0045822677	0.0051577153	0.0036445013	0.0032608696	0.0033248082	0.0040494459	0.0039641944	0.0031329923	0.0019607843	0.0022165388	0.0026641091	0.0026001705	0.0023017903	0.0019394714	0.0014066496	0.001513214	0.0022378517	0.0014066496	0.001513214	0.0011935209	0.0013000853	0.0013000853	0.0014919011	0.0011508951	0.0007033248	0.0009377664	0.0011508951	0.0013640239	0.0006606991	0.0010869565	0.0005541347	0.0004901961	0.0016410912	-2.13128729752768E-05	0.0006393862	0.0003836317	0.0008098892	0.0005541347	0.0007033248	0.0009590793	0.0005328218	0.0004901961	0.0002344416	-0.0002131287	-0.0001491901	0.000511509	0.0005967604	0.000170503	0.0008098892	0.0007246377	0.000341006	0.0004688832	0.0005754476	0.0010656436	6.39386189258312E-05	0.0006393862	0.0004901961	0.0006606991	0.0004901961	0.0007033248	0.0004262575	-0.0004688832	0.0005541347	0.0006606991	0.0003836317	0.000831202	0.0006393862	0.000341006	-0.0001918159	0.0004049446	0.0005328218	0.0001918159	0.0009803922	0.000341006	0.0004049446	0.0008525149	0.0003196931	0.0002770673	0.0005541347	0.0004688832	0.0011082694	0.0004049446	-0.000341006	0.0004901961	-0.0001918159	0.0008098892	0.0004475703
0.0	2.5	0.0014492754	0.0026641091	0.0017902813	-8.5251491901108E-05	0.0014066496	0.0003196931	-4.26257459505544E-05	-0.0001065644	0.001513214	2.13128729752768E-05	0.0018115942	0.0007246377	0.000341006	0.0005541347	0.0008738278	0.0013213981	0.0018968457	0.0021526002	0.0014705882	0.0013000853	0.0006606991	0.0021312873	0.0024509804	0.0033034953	0.0023231032	0.0039641944	0.0049019608	0.0053069054	0.0071398124	0.0084612106	0.0114876385	0.011402387	0.0153878943	0.018115942	0.0213981245	0.0254901961	0.0292199488	0.0337595908	0.037084399	0.0421568627	0.0453324808	0.0489130435	0.0564364876	0.0625745951	0.0659633419	0.0720375107	0.0770460358	0.0812233589	0.0897058824	0.0935848252	0.0987851662	0.1037084399	0.1096334186	0.1151321398	0.1195865303	0.1203537937	0.1273870418	0.1341432225	0.1363171355	0.1417306053	0.1480818414	0.1473998295	0.1537936914	0.1533887468	0.1557971014	0.1596973572	0.1635336743	0.1650682012	0.1680946292	0.1697570332	0.1712063086	0.1747868713	0.1756393862	0.1732736573	0.18071185	0.1806052856	0.1789428815	0.1803495311	0.1807971014	0.179859335	0.183397272	0.1813086104	0.1817561807	0.1800724638	0.182054561	0.1839727195	0.1824168798	0.1823316283	0.18657289	0.1868925831	0.1858482523	0.1841645354	0.1861040068	0.1845907928	0.1801577153	0.1821398124	0.1841858483	0.183716965	0.1849744246	0.1823529412	0.1794757033	0.1777706735	0.1781329923	0.1789215686	0.1759803922	0.1797953964	0.1715046888	0.1731670929	0.1800085251	0.172144075	0.1756393862	0.1688192668	0.176001705	0.1727195226	0.1706734868	0.16728474	0.1685208866	0.1690963342	0.1640025575	0.1652600171	0.1636828645
0.0	2.5	0.0008098892	0.0008738278	0.0007033248	-0.0007246377	-0.0005754476	-6.39386189258312E-05	8.5251491901108E-05	-0.000170503	0.0002344416	-0.0003623188	-0.0008098892	0.0001491901	-0.0001065644	0.0002983802	0.0002344416	-0.0002131287	-2.13128729752768E-05	4.26257459505544E-05	-0.0001278772	0.0001491901	0.0002131287	0.0016197783	0.0015558397	0.0018329071	0.0028985507	0.002685422	0.0035592498	0.0051790281	0.0065004263	0.0082693947	0.0102728048	0.0124254049	0.0151960784	0.0170929241	0.0213341858	0.0254262575	0.0286445013	0.0331841432	0.0365089514	0.0417092924	0.046483376	0.0531969309	0.0589940324	0.0637254902	0.0710144928	0.0747868713	0.0810102302	0.0873614663	0.0948209719	0.0986999147	0.1025575448	0.1088235294	0.114940324	0.1200554135	0.1222719523	0.1286658142	0.1332054561	0.1393222506	0.1441815857	0.1481884058	0.1511508951	0.1602514919	0.160571185	0.1630434783	0.1632139812	0.1705029838	0.1738917306	0.1745950554	0.1783887468	0.1805626598	0.1812446718	0.1847612958	0.1835677749	0.1871483376	0.1887681159	0.1882779199	0.1901321398	0.1917945439	0.1906436488	0.1927109974	0.1926683717	0.1936487639	0.1987638534	0.1961849957	0.1970161978	0.1980392157	0.1987212276	0.1989556692	0.1980818414	0.197826087	0.1988917306	0.1996376812	0.1946717818	0.1984654731	0.1938405797	0.1984441603	0.1972932651	0.193627451	0.1979539642	0.1952046036	0.1949488491	0.196312873	0.1909846547	0.1954177323	0.1898550725	0.1922634271	0.1951619778	0.1889599318	0.1912617221	0.1893435635	0.1890664962	0.1832054561	0.1897485081	0.1868499574	0.182054561	0.181543052	0.1817561807	0.1814364876	0.1777493606	0.1814364876	0.1770460358
0.0	2.5	0.0011935209	0.0008738278	0.0004475703	0.0002983802	-6.39386189258312E-05	0.0014705882	-0.0002344416	0.001172208	0.0009377664	0.0011082694	0.0009803922	0.0014279625	0.0007246377	0.0024083546	0.0011295823	-0.0005328218	0.0011295823	0.0004901961	0.000831202	0.0013640239	0.0010443308	0.002514919	0.0013640239	0.0018968457	0.0029624893	0.0045396419	0.0044543905	0.0063938619	0.0080988917	0.0084612106	0.0112958227	0.0128729753	0.014428815	0.0197144075	0.0236999147	0.0268329071	0.0299872123	0.0339514066	0.0393861893	0.0464407502	0.0511508951	0.0545396419	0.0611679454	0.065771526	0.0719096334	0.075170503	0.0831202046	0.0865302643	0.0964194373	0.1004901961	0.1051790281	0.1106138107	0.1138533674	0.1200554135	0.1290494459	0.130200341	0.1365942029	0.1398976982	0.1465473146	0.1478047741	0.1539002558	0.1583333333	0.1597399829	0.1622762148	0.1690323956	0.1713981245	0.1743393009	0.1738917306	0.1774936061	0.1806905371	0.179198636	0.1819479966	0.1831202046	0.1870204604	0.1876172208	0.1907075874	0.1901321398	0.1906436488	0.1936487639	0.1912404092	0.1956095482	0.1949914749	0.1979965899	0.1946504689	0.190942029	0.1949062234	0.1939897698	0.1958226769	0.1932225064	0.1991048593	0.1963341858	0.1938192668	0.1971014493	0.1941176471	0.1912190963	0.1951832907	0.1946078431	0.195801364	0.1976342711	0.1917519182	0.1929028133	0.1906223359	0.1908567775	0.1953537937	0.1916453538	0.1909846547	0.1872335891	0.1906223359	0.1844202899	0.1848678602	0.1891304348	0.1809036658	0.1829070759	0.184228474	0.1801364024	0.1841645354	0.1783674339	0.1844416027	0.176342711	0.1771526002	0.1753196931
2.5	2.5	0.0021526002	0.0011295823	0.0009590793	-0.000341006	0.0005754476	0.0014066496	0.001172208	0.0016197783	0.0016410912	0.001683717	0.0018115942	0.0021952259	0.0023231032	0.0026001705	0.0026001705	0.0024083546	0.002855925	0.0034953112	0.0025575448	0.0037936914	0.0041133845	0.0046888321	0.0044330776	0.0066283035	0.0089087809	0.0090792839	0.0102728048	0.0120204604	0.0163469736	0.0179880648	0.021973572	0.025341006	0.0304774084	0.0349957374	0.0403878943	0.0437766411	0.0488491049	0.0565217391	0.0622122762	0.0665814152	0.072826087	0.0787723785	0.0858482523	0.0911551577	0.0959505541	0.1017689685	0.1081841432	0.1134484228	0.1198209719	0.1245950554	0.1322890026	0.1331841432	0.1376385337	0.1423060529	0.1488704177	0.147655584	0.1559036658	0.154859335	0.1565856777	0.1641730605	0.1663043478	0.1687553282	0.1725916454	0.1724424552	0.1795822677	0.1767689685	0.1790707587	0.1820758738	0.1867007673	0.1848465473	0.1848891731	0.1827791986	0.1851662404	0.1913043478	0.186913896	0.1898124467	0.1913469736	0.1891730605	0.1893009378	0.1904092072	0.193627451	0.1893648764	0.1868712702	0.1899829497	0.1894714408	0.1839087809	0.1878516624	0.186743393	0.1872122762	0.1865089514	0.1882139812	0.1881287298	0.1868712702	0.1870204604	0.1804774084	0.1845055413	0.1812446718	0.1797527707	0.1843350384	0.1822250639	0.179859335	0.176172208	0.179859335	0.1779624893	0.1791773231	0.1756393862	0.1750852515	0.1744458653	0.1724637681	0.1719522592	0.168286445	0.169458653	0.1680093777	0.165942029	0.1655583973	0.1667092924	0.1629582268	0.164428815	0.1596547315	0.1627664109	0.1565856777
2.5	2.5	0.0021526002	0.0014492754	0.0003196931	-0.0001491901	6.39386189258312E-05	0.0003836317	8.5251491901108E-05	0.0007246377	0.0011935209	0.0007885763	0.0009803922	0.0021312873	0.0017476556	0.0020886616	0.0020886616	0.0016410912	0.0018329071	0.0024722933	0.0024296675	0.0023870418	0.0027706735	0.0037297528	0.0036658142	0.0043904518	0.0048167093	0.0058823529	0.006372549	0.0079923274	0.0104646206	0.0112745098	0.0137254902	0.0153665814	0.0190963342	0.0215046888	0.0254262575	0.0293904518	0.0340792839	0.0372122762	0.0417519182	0.0474637681	0.0531969309	0.0586317136	0.0634057971	0.0696717818	0.0747229327	0.0794543905	0.0893222506	0.09228474	0.0988491049	0.1047740835	0.1074808184	0.1132352941	0.1173060529	0.1214620631	0.1278985507	0.1298806479	0.1359548167	0.1416879795	0.1457161125	0.1507459506	0.1520460358	0.1561594203	0.1567988065	0.1618286445	0.167945439	0.1683930094	0.1753623188	0.1700554135	0.1774936061	0.1712276215	0.1781116795	0.1797740835	0.1821611253	0.1846547315	0.1817988065	0.1849531117	0.1845055413	0.1846973572	0.1852728048	0.1897058824	0.1856351236	0.1924978687	0.1908354646	0.1888959932	0.1827578858	0.188256607	0.1872762148	0.1873827792	0.1890025575	0.1888107417	0.1891091219	0.1890238704	0.1885336743	0.1904731458	0.1882779199	0.1848891731	0.1861679454	0.1894075021	0.1897058824	0.1808184143	0.1835038363	0.1828218244	0.1854859335	0.1839727195	0.1804560955	0.1831841432	0.1805839727	0.179369139	0.1789855072	0.1789855072	0.1792838875	0.1763000853	0.1790707587	0.1781543052	0.1755328218	0.1729752771	0.1702472293	0.172485081	0.1671994885	0.1722932651	0.1668797954
2.5	2.5	0.0007459506	0.0010656436	0.0007033248	0.0005541347	0.0001918159	0.0001918159	0.0007246377	0.0009164535	0.0002983802	0.0008525149	0.0011082694	0.0026427962	0.0009803922	0.0018968457	0.0020886616	0.0015771526	0.001513214	0.0026641091	0.0023017903	0.0023231032	0.0021952259	0.00385763	0.0031543052	0.0031756181	0.0053921569	0.0050511509	0.0056692242	0.0083759591	0.00956948	0.0114663257	0.0138533674	0.0161977835	0.0186487639	0.0235507246	0.0245311168	0.030029838	0.0344629156	0.0412404092	0.0452046036	0.0486786019	0.0542199488	0.059398977	0.0658354646	0.0729965899	0.0790068201	0.0843137255	0.0906649616	0.0924765558	0.1007672634	0.1053495311	0.1117647059	0.1154092072	0.1199914749	0.1285592498	0.135059676	0.1352514919	0.1399190111	0.1494245524	0.1533887468	0.1535592498	0.1595268542	0.1615302643	0.1615302643	0.168286445	0.1691602728	0.1743393009	0.177855925	0.1770886616	0.1793478261	0.1814578005	0.1803495311	0.1854646206	0.1874680307	0.1870204604	0.1895353794	0.1896845695	0.1922421142	0.1884057971	0.1944160273	0.193286445	0.1943947144	0.1977408355	0.1945439045	0.195801364	0.190942029	0.1957374254	0.1943734015	0.1958866155	0.1941176471	0.1974424552	0.192945439	0.1950341006	0.1952472293	0.195140665	0.1932651321	0.1933930094	0.1959505541	0.191773231	0.1990409207	0.1939897698	0.1953324808	0.19228474	0.191943734	0.1908141517	0.1922208014	0.1876598465	0.1855072464	0.1902387042	0.1871696505	0.1891517477	0.1843350384	0.1777067349	0.1835464621	0.184228474	0.1819906223	0.1834612106	0.1824595055	0.1797740835	0.1717391304	0.180029838	0.1748721228
5.0	2.5	0.0025362319	0.0025362319	0.0009590793	0.0011935209	0.0016624041	0.0017263427	0.0027706735	0.002514919	0.0034313725	0.0032821824	0.0034100597	0.0039855072	0.0041133845	0.0049658994	0.0050937766	0.004198636	0.0054774084	0.0046462063	0.0054987212	0.0064151748	0.0061594203	0.0067348679	0.0060315431	0.0080349531	0.0086530264	0.0086317136	0.0093137255	0.0095268542	0.0124467178	0.0131287298	0.0164109122	0.0167092924	0.0217817562	0.0233589088	0.027344416	0.0304774084	0.0348465473	0.0382992327	0.0440537084	0.048486786	0.0530690537	0.0588235294	0.0640451833	0.0696078431	0.0765771526	0.0822037511	0.0859335038	0.0928601876	0.0971867008	0.1045822677	0.1101662404	0.11342711	0.1175618073	0.1235720375	0.1272591645	0.1294330776	0.139087809	0.1423273657	0.1449488491	0.1456947997	0.1556905371	0.1579497016	0.1604433078	0.1616368286	0.1675618073	0.1651960784	0.1745311168	0.177344416	0.1765345269	0.1781969309	0.1795183291	0.1790707587	0.1810102302	0.184398977	0.1858269395	0.1847612958	0.1863597613	0.1878303495	0.1859761296	0.1888746803	0.1908780904	0.1869352089	0.1907075874	0.191773231	0.1892796249	0.1900468883	0.1927109974	0.1915387894	0.1894501279	0.187084399	0.1881500426	0.1887681159	0.1923060529	0.1936061381	0.1855924979	0.1878303495	0.1901321398	0.19043052	0.1945652174	0.1900255754	0.1880434783	0.1905583973	0.1898337596	0.1866581415	0.186402387	0.1835677749	0.18071185	0.1894714408	0.1839727195	0.1813512361	0.1792199488	0.174829497	0.1819479966	0.1780903666	0.1789855072	0.1817988065	0.1779838022	0.1775362319	0.1687340153	0.1747229327	0.170971867
5.0	2.5	0.0026641091	0.0022804774	0.0010869565	0.0002344416	0.000831202	0.001342711	0.0012361466	0.0018755328	0.0018329071	0.0019394714	0.0020034101	0.0031543052	0.003026428	0.0031756181	0.0040068201	0.0038150043	0.0037510656	0.0042625746	0.0042199488	0.0046888321	0.0048167093	0.0054560955	0.0058397272	0.0057971014	0.006543052	0.0065856777	0.00771526	0.0081202046	0.0098252344	0.0118499574	0.0139812447	0.0165814152	0.0192242114	0.022655584	0.0248508099	0.0309889173	0.0342071611	0.03657289	0.0420076726	0.0482949702	0.0514705882	0.0558184143	0.060400682	0.0681372549	0.0717178176	0.0763853367	0.0851023018	0.0848678602	0.091112532	0.0965899403	0.1065856777	0.1064578005	0.1141091219	0.114940324	0.1227195226	0.125341006	0.1294330776	0.1321611253	0.1351023018	0.1414109122	0.1468030691	0.1465686275	0.1488064791	0.1519820972	0.156884058	0.1581628303	0.162254902	0.1645566922	0.1644501279	0.1643861893	0.1646845695	0.1688405797	0.172826087	0.169629156	0.172144075	0.1755541347	0.1729326513	0.1717178176	0.1743393009	0.1742327366	0.176172208	0.1770247229	0.1791346974	0.1765558397	0.176683717	0.1763640239	0.177173913	0.1823955669	0.1777493606	0.1801790281	0.1780477408	0.1774509804	0.1774083546	0.174488491	0.1703751066	0.175170503	0.1701193521	0.1790494459	0.1778772379	0.1759590793	0.1721227621	0.1763640239	0.1719309463	0.1717604433	0.1700341006	0.1716751918	0.1732949702	0.1682438193	0.1697144075	0.1693947144	0.1691815857	0.1631926684	0.1661551577	0.1670929241	0.1640238704	0.1624893436	0.1607203751	0.1657075874	0.1601023018	0.1625745951	0.1557544757
