0	0.0003836317
2	0.00057544745
4	0.0004688832
6	0.000383631733333333
8	0.000106564233333333
10	0.000341006
12	0.000213128733333333
14	-4.26257333333333e-05
16	0.000447570266666667
18	-0.000191815966666667
20	0.000426257573333333
22	0.000362318866666667
24	0.000149190116666667
26	3.33333333130776e-11
28	0.000682011966666667
30	-4.26257566666667e-05
32	-0.000255754483333333
34	0.000255754466666667
36	0.000298380266666667
38	-1.80700362080917e-20
40	0.000341006133333333
42	0.000298380366666667
44	0.000596760516666667
46	0.000767263466666667
48	0.0008525149
50	0.0011935209
52	0.00176896866666667
54	0.00221653866666667
56	0.003047741
58	0.00343137233333333
60	0.00379369143333333
62	0.004688832
64	0.006521739
66	0.00854646333333333
68	0.009249787
70	0.0106564376666667
72	0.012702472
74	0.0148763866666667
76	0.0182011933333333
78	0.0201193533333333
80	0.022485081
82	0.026960784
84	0.029923274
86	0.0346547313333333
88	0.0377450983333333
90	0.0441176466666667
92	0.049360614
94	0.052983802
96	0.060294118
98	0.0661764703333333
100	0.0726768966666667
102	0.0812659866666667
104	0.0872549033333333
106	0.0930733166666667
108	0.101811586666667
110	0.108226743333333
112	0.117412606666667
114	0.12574595
116	0.132757883333333
118	0.141794546666667
120	0.150426256666667
122	0.159228473333333
124	0.167902813333333
126	0.17491475
128	0.185976126666667
130	0.193584826666667
132	0.200127876666667
134	0.20980392
136	0.2185422
138	0.225085253333333
140	0.233908776666667
142	0.242966753333333
144	0.248529413333333
146	0.258546463333333
148	0.263981243333333
150	0.27016198
152	0.279390453333333
154	0.2847613
156	0.290515773333333
158	0.291645353333333
160	0.295865303333333
162	0.310038363333333
164	0.316453536666667
166	0.318201193333333
168	0.325639386666667
170	0.32890026
172	0.335336743333333
174	0.339855073333333
176	0.34697357
178	0.353154303333333
180	0.353473996666667
182	0.359612103333333
184	0.36229753
186	0.374509803333333
188	0.36916027
190	0.3644075
192	0.376364026666667
194	0.374595056666667
196	0.38768116
198	0.381990623333333
200	0.377024723333333
202	0.381180736666667
204	0.388704176666667
206	0.391538786666667
208	0.393435633333333
210	0.394842283333333
212	0.395076726666667
214	0.395673486666667
216	0.401023016666667
218	0.40057545
220	0.398103153333333
222	0.40502984
224	0.406138106666667
226	0.40377238
228	0.408589086666667
230	0.40675618
232	0.400298376666667
234	0.407097186666667
236	0.40475277
238	0.409398976666667
240	0.408418586666667
242	0.405669223333333
244	0.40637255
246	0.407161126666667
248	0.408866156666667
250	0.409015346666667
