GFP (nM)	mCherry (nM)	0	2	4	6	8	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150	152	154	156	158	160	162	164	166	168	170	172	174	176	178	180	182	184	186	188	190	192	194	196	198	200	202	204	206	208	210	212	214	216	218	220	222	224	226	228	230	232	234	236	238	240	242	244	246	248	250	252	254	256	258	260	262	264	266	268	270	272	274	276	278	280	282	284	286	288	290	292	294	296	298	300	302	304	306	308	310	312	314	316	318	320	322	324	326	328	330	332	334	336	338	340	342	344	346	348	350	352	354	356	358	360
0	6	-0.0007033248	0.0003623188	-0.0006820119	0.0001918159	0.0002131287	0.0001065644	0.0002983802	-0.0004901961	-6.39386189258312E-05	0.0002131287	0.0002557545	-0.0001278772	-0.0007246377	-0.000341006	-0.0003836317	-0.0004049446	-0.0008098892	-0.0005754476	-0.000831202	0.0003196931	-0.0002344416	-0.0002770673	-0.0007459506	-0.0002557545	-0.0005754476	0.0003196931	0.0011295823	0.0001065644	0.0009377664	0.0009377664	0.0020460358	0.002173913	0.0028985507	0.0045822677	0.0057331628	0.0047953964	0.0069693095	0.0076513214	0.0102088662	0.0110400682	0.0135336743	0.0151747656	0.0173699915	0.02114237	0.0237212276	0.0269181586	0.0304134697	0.0329283887	0.0385123615	0.0425618073	0.0453324808	0.0520034101	0.0571611253	0.0615302643	0.0663256607	0.0739556692	0.0770247229	0.0835038363	0.0926683717	0.097144075	0.1007459506	0.1141091219	0.1212915601	0.1217178176	0.1297953964	0.1395353794	0.1432011935	0.1504901961	0.1578431373	0.1605924979	0.172314578	0.1763000853	0.1817348679	0.1906223359	0.195971867	0.2026641091	0.2064791134	0.2135549872	0.2212276215	0.2228473998	0.2277067349	0.2369991475	0.2393435635	0.2408141517	0.2508525149	0.2510869565	0.2570332481	0.2625959079	0.2617007673	0.2750852515	0.2757033248	0.2784313725	0.2829923274	0.2885336743	0.2862105712	0.2853580563	0.2907928389	0.2960144928	0.301683717	0.293627451	0.3015984655	0.3032182438	0.3057331628	0.3028772379	0.3093563512	0.3125106564	0.3138959932	0.3143648764	0.3190750213	0.3144501279	0.3147058824	0.3199488491	0.3198635976	0.3159207161	0.322314578	0.3199488491	0.3203537937	0.324658994	0.3238064791	0.3256606991	0.3255328218	0.3260869565	0.3235720375	0.3239769821	0.3254475703	0.3242753623	0.3265558397	0.321973572	0.3254901961	0.3255541347	0.3271312873	0.327173913	0.3245098039	0.3242327366	0.3274296675	0.3260869565	0.3224637681	0.3293052003	0.3190963342	0.326513214	0.3196717818	0.3218243819	0.317945439	0.3210358056	0.3156862745	0.3212276215	0.3189258312	0.3171994885	0.3214407502	0.3200127877	0.3151747656	0.3182651321	0.3144075021	0.3133205456	0.3149616368	0.3125319693	0.3058610401	0.3087382779	0.3072676897	0.3064364876	0.3077791986	0.3082480818	0.3077365729	0.3066283035	0.3074381927	0.3080775789	0.306543052	0.3028346121	0.3056905371	0.306884058	0.3043478261	0.3032182438	0.3047953964	0.2996376812	0.3012148338	0.3039641944	0.2977834612	0.2968883205	0.3001491901	0.2981670929	0.2944799659
0	6	0.0001918159	0.0001065644	0.0001491901	0.000511509	2.13128729752768E-05	0.0002983802	0.0004901961	-0.000170503	0.0004475703	0.0002770673	-0.0004475703	0.0005754476	0.0008098892	-0.0002131287	0.000831202	0.000170503	-0.0002344416	-0.0001918159	0.0002557545	0.0002557545	-0.0002983802	0.0002344416	0.0001491901	0.0001918159	0.0007672634	0.0004475703	0.0013853367	0.0011935209	0.0025362319	0.0022804774	0.0030690537	0.0042838875	0.0052642796	0.0057971014	0.0070758738	0.0081841432	0.0098465473	0.0127024723	0.0148124467	0.017114237	0.0209505541	0.0231670929	0.0263213981	0.0290707587	0.0332480818	0.0375959079	0.0463981245	0.0507672634	0.0571824382	0.063086104	0.0681585678	0.0752131287	0.083887468	0.0910699062	0.1005328218	0.1080349531	0.1158354646	0.1269820972	0.135571185	0.1440110827	0.1503623188	0.1627664109	0.1705882353	0.1802216539	0.1907289003	0.1994458653	0.2081628303	0.2190323956	0.2292625746	0.233226769	0.2457800512	0.2508525149	0.2610826939	0.2676683717	0.2765345269	0.2886615516	0.2945865303	0.3016624041	0.3060102302	0.3102514919	0.3174765558	0.3320758738	0.3383844842	0.3351236147	0.3480392157	0.3520460358	0.3606777494	0.3655370844	0.3719309463	0.3757246377	0.3801790281	0.3854646206	0.3882992327	0.4011295823	0.3952898551	0.3903452685	0.4024296675	0.4061807332	0.4202898551	0.4098678602	0.4111253197	0.407374254	0.4228687127	0.4243606138	0.4243819267	0.4275362319	0.4259803922	0.4331628303	0.4316069906	0.4342710997	0.4358056266	0.4460358056	0.4410272805	0.4346547315	0.4377237852	0.4412404092	0.4362745098	0.4416666667	0.441773231	0.4445225916	0.4491261722	0.4405370844	0.4451832907	0.4489769821	0.4447570332	0.4452472293	0.4445865303	0.4419863598	0.4440963342	0.4516410912	0.4450341006	0.444629156	0.4427962489	0.4469309463	0.4454603581	0.4453324808	0.4472719523	0.4395353794	0.4291346974	0.4419863598	0.4414109122	0.4427323103	0.4408994032	0.4461636829	0.4280903666	0.4362531969	0.4380434783	0.4359974425	0.4330136402	0.4356138107	0.4366581415	0.4376385337	0.4284100597	0.430200341	0.4301150895	0.4264066496	0.4205669224	0.4272165388	0.4144927536	0.4277919864	0.4217178176	0.4195012788	0.418286445	0.4111679454	0.4204816709	0.4166453538	0.4142156863	0.4081415175	0.4153452685	0.4087382779	0.4106138107	0.4111466326	0.4115089514	0.4045609548	0.4111253197	0.4085038363	0.4073103154	0.402514919	0.4056479113	0.4019394714	0.402344416
0	8	0.0001278772	0.0009377664	0.0007246377	0.000511509	2.13128729752768E-05	0.0005541347	0.0002983802	-4.26257459505544E-05	-0.0002557545	-0.0001065644	0.000511509	0.0009590793	-0.0002770673	4.26257459505544E-05	0.0010230179	-0.0001491901	-0.0008098892	-0.0004475703	-0.0003836317	0.0002557545	-4.26257459505544E-05	-0.0004688832	-0.0003623188	0.0003836317	0.0003196931	0.0003196931	0.0016410912	0.002344416	0.0018329071	0.0019607843	0.0023657289	0.0035805627	0.0034739983	0.0049019608	0.0058610401	0.0070332481	0.008887468	0.0101449275	0.0127024723	0.0139812447	0.016602728	0.0195865303	0.0213981245	0.0249147485	0.027685422	0.0322250639	0.0352088662	0.0390664962	0.0432438193	0.0490196078	0.0533248082	0.0597399829	0.0650895141	0.0683716965	0.0755967604	0.0821398124	0.0885336743	0.0982736573	0.1033461211	0.1096121057	0.1148124467	0.1191602728	0.1294117647	0.1369991475	0.1431585678	0.1493179881	0.1553495311	0.1648763853	0.1717817562	0.1781116795	0.1868925831	0.1897911338	0.1968243819	0.2026427962	0.2095907928	0.2172421142	0.2215046888	0.2311381074	0.2361253197	0.2378729753	0.2412617221	0.2503623188	0.2555839727	0.2576939471	0.2607630009	0.2740409207	0.2730179028	0.2797314578	0.2793478261	0.2906223359	0.2891943734	0.2897485081	0.2936061381	0.3034953112	0.2998934356	0.3015345269	0.307544757	0.3100170503	0.3185635124	0.3126811594	0.3095907928	0.3108269395	0.3172421142	0.325	0.3181798806	0.3239556692	0.3251491901	0.3277280477	0.3294330776	0.3279411765	0.3297953964	0.3294757033	0.331884058	0.3365089514	0.3317774936	0.3305626598	0.3328218244	0.3341858483	0.3335251492	0.3341645354	0.3352514919	0.3358056266	0.3405157715	0.3396419437	0.3347826087	0.3400042626	0.3353154305	0.331884058	0.3307971014	0.3346334186	0.3335890878	0.3339514066	0.3341005968	0.332544757	0.3295396419	0.3324168798	0.334228474	0.3318627451	0.3260656436	0.3313086104	0.3297101449	0.3263000853	0.3222293265	0.3265345269	0.3207374254	0.3266624041	0.3293478261	0.326342711	0.3238704177	0.3264066496	0.325341006	0.3193520887	0.3222080136	0.3200341006	0.321483376	0.3209079284	0.3151321398	0.3160912191	0.3127664109	0.3235720375	0.3103367434	0.3145140665	0.3126598465	0.3128942882	0.3103793691	0.3137041773	0.3114663257	0.3071184996	0.3058184143	0.304198636	0.3042838875	0.3001491901	0.3069053708	0.3001491901	0.3	0.302173913	0.2989343564	0.3039855072	0.2975277067	0.2958653026	0.2972932651
0	8	6.39386189258312E-05	4.26257459505535E-05	0.0004688832	0.0004475703	-0.0002344416	0.0004901961	-0.0001491901	-0.0005541347	-6.39386189258312E-05	-0.0006180733	0.0001278772	0.0001278772	-0.0002770673	-0.0008525149	0.0003196931	0.0001065644	-0.0006180733	-0.0004475703	-0.0007672634	0.0001918159	-0.0002344416	0.0004262575	-0.0006180733	0.0003196931	-0.000831202	0.0010869565	0.0010656436	0.0011295823	0.0017050298	0.0017050298	0.0017902813	0.0019820972	0.00385763	0.0047101449	0.0052855925	0.006202046	0.008056266	0.0092497869	0.0098252344	0.0112318841	0.0146206309	0.0156862745	0.0178815004	0.0215260017	0.0239130435	0.0265984655	0.0307331628	0.0334398977	0.0381926684	0.0418584825	0.0470588235	0.0516197783	0.0560102302	0.0615942029	0.0684995737	0.0726768968	0.0810528559	0.0868286445	0.0949062234	0.0973358909	0.1047740835	0.113086104	0.1202685422	0.1267050298	0.1342710997	0.1397911338	0.1494032396	0.1533674339	0.1618073316	0.167114237	0.1788363171	0.1804560955	0.1871057118	0.1929880648	0.2016624041	0.2064364876	0.2126172208	0.2205242967	0.2273657289	0.2273231032	0.2376811594	0.2438405797	0.2520034101	0.2530903666	0.2610187553	0.2624680307	0.2713554987	0.275	0.2822250639	0.2838448423	0.2866368286	0.2868712702	0.2905370844	0.302855925	0.2982310315	0.3007672634	0.3119565217	0.3092497869	0.3168371697	0.3145353794	0.3157928389	0.3184356351	0.3201832907	0.3270460358	0.3273870418	0.3315643649	0.3311594203	0.3366794544	0.3366581415	0.3320971867	0.3381074169	0.3404731458	0.3440963342	0.3415601023	0.3423913043	0.341943734	0.3418371697	0.3465260017	0.3449062234	0.3453537937	0.3442668372	0.3439897698	0.3452472293	0.3425191816	0.3438618926	0.3476768968	0.3505328218	0.3455669224	0.3445439045	0.3435208866	0.3497655584	0.348657289	0.3464407502	0.3485294118	0.3507033248	0.345971867	0.3498934356	0.3465046888	0.344799659	0.3476768968	0.3438405797	0.3446504689	0.3408354646	0.3458439898	0.3388959932	0.3462915601	0.344629156	0.3409207161	0.3434356351	0.3425191816	0.3388320546	0.3406436488	0.3415814152	0.345801364	0.3395780051	0.3375959079	0.3300937766	0.335400682	0.3343776641	0.3341858483	0.3355285592	0.3372762148	0.3339514066	0.3317561807	0.3316069906	0.3331415175	0.3263000853	0.3252770673	0.3311381074	0.3258738278	0.3208439898	0.3238064791	0.3283248082	0.3230392157	0.3235933504	0.3196930946	0.3218243819	0.3190110827	0.3184995737	0.3239343564	0.3208866155
0	8	-0.0007672634	-8.52514919011089E-05	0.0002770673	0.0007033248	-0.0002983802	-8.5251491901108E-05	0.0003623188	-0.000170503	0	-0.0001065644	-0.0003836317	0.0006393862	-0.0004688832	-0.0007246377	6.39386189258312E-05	4.26257459505544E-05	-0.0008098892	-0.0005754476	-0.0003196931	-0.0003196931	-0.0003623188	-0.000341006	-4.26257459505544E-05	0.000511509	6.39386189258312E-05	0	0.0011935209	0.0014492754	0.0018329071	0.0022804774	0.0018542199	0.0031969309	0.0043052003	0.0057331628	0.0069479966	0.0085677749	0.0097826087	0.0114236999	0.0137894288	0.016283035	0.0194160273	0.0215686275	0.0240196078	0.0300937766	0.0343350384	0.0363171355	0.0430733163	0.0466112532	0.0549445865	0.0610400682	0.0650895141	0.072144075	0.0821611253	0.0859548167	0.0958653026	0.1005541347	0.1110400682	0.1194373402	0.1269394714	0.1316069906	0.1433290708	0.1549019608	0.1614450128	0.1707587383	0.1789641944	0.1883844842	0.1953111679	0.2057331628	0.211743393	0.2203111679	0.2274936061	0.2340366581	0.2447783461	0.2536658142	0.2636828645	0.2718456948	0.2766197783	0.2824168798	0.2865089514	0.2917092924	0.2962489344	0.3069479966	0.3119778346	0.3117860188	0.3248934356	0.327173913	0.3331202046	0.3388107417	0.343797954	0.3475277067	0.3572250639	0.3600809889	0.3547314578	0.3719096334	0.3658780904	0.3691815857	0.370971867	0.3793265132	0.3923486786	0.3855072464	0.3792838875	0.3821824382	0.3928175618	0.3930946292	0.3959931799	0.3931372549	0.4000852515	0.3974211424	0.3981031543	0.3999360614	0.4004475703	0.4010230179	0.4027280477	0.4027493606	0.412915601	0.4074808184	0.405200341	0.4102728048	0.4055839727	0.4079497016	0.4115942029	0.4091432225	0.4070119352	0.4119565217	0.4081841432	0.4126385337	0.4098039216	0.4081628303	0.4125745951	0.4088022165	0.4063512361	0.4100383632	0.406543052	0.4084398977	0.4056905371	0.4023657289	0.4041773231	0.4059676044	0.4033034953	0.4079070759	0.4047740835	0.4027067349	0.4033674339	0.4044757033	0.3984228474	0.4001278772	0.402173913	0.4051790281	0.3961849957	0.3952046036	0.3979113384	0.398827792	0.3965686275	0.3939471441	0.3966112532	0.3865089514	0.3900042626	0.3897485081	0.3891091219	0.3927536232	0.3864236999	0.3851023018	0.382544757	0.3795822677	0.3839087809	0.3835251492	0.3798806479	0.3750852515	0.3779411765	0.3776641091	0.3754475703	0.3770673487	0.3757672634	0.376172208	0.373657289	0.374168798	0.3732949702	0.3677323103	0.3638959932	0.366773231	0.3651960784
0	10	0.0007672634	0.0014492754	0.0004688832	0.0006393862	0.0011082694	0.0007459506	0.0004262575	0.0007246377	0.0011508951	0.0008525149	0.0014066496	0.0007033248	0.0009377664	0.0004901961	0.001342711	0.0006180733	-4.26257459505544E-05	0.0007672634	0.0010230179	0.000831202	0.0014279625	0.0015771526	0.0015558397	0.0022378517	0.0016624041	0.0017902813	0.0022165388	0.0026641091	0.004198636	0.0047740835	0.0049232737	0.006713555	0.0085251492	0.0111040068	0.0119352089	0.0134910486	0.0154092072	0.0185208866	0.0210784314	0.0245311168	0.0274722933	0.032054561	0.0366155158	0.0407075874	0.0438618926	0.0514705882	0.0564364876	0.0588235294	0.0676683717	0.0716538789	0.078516624	0.089599318	0.0950127877	0.1005967604	0.1085251492	0.1137894288	0.1240196078	0.1324808184	0.1361466326	0.1447783461	0.154198636	0.1626385337	0.1698849105	0.1721653879	0.1835677749	0.1899190111	0.1973572038	0.2019607843	0.2139173061	0.2175618073	0.229859335	0.235059676	0.241773231	0.2486786019	0.2531969309	0.25771526	0.2650468883	0.2677749361	0.273657289	0.2732949702	0.2767476556	0.2900042626	0.2987425405	0.294458653	0.3005328218	0.3034526854	0.308056266	0.3134910486	0.3197570332	0.3228473998	0.3255754476	0.3266410912	0.3287723785	0.3455029838	0.3352514919	0.331713555	0.3414322251	0.3390451833	0.355200341	0.3419011083	0.3361892583	0.3414535379	0.345630861	0.3530690537	0.3514279625	0.3548380222	0.3497655584	0.3547740835	0.3584612106	0.3617007673	0.3540920716	0.3654731458	0.3618073316	0.3573529412	0.3640025575	0.3620204604	0.3527067349	0.3596973572	0.3595481671	0.3652387042	0.3664535379	0.3632352941	0.360400682	0.3558823529	0.3606777494	0.3636615516	0.3579497016	0.35956948	0.3613597613	0.3575234442	0.3621057118	0.3554987212	0.3559036658	0.3584398977	0.3574168798	0.3594629156	0.3561594203	0.3523231032	0.3473572038	0.354198636	0.3557331628	0.3528985507	0.3464620631	0.3492966752	0.3433716965	0.3448849105	0.3490409207	0.3443094629	0.3459931799	0.3423913043	0.3456734868	0.3467817562	0.3440110827	0.3394075021	0.3384910486	0.3363171355	0.3304774084	0.3306692242	0.3279198636	0.3341219096	0.3281756181	0.3308823529	0.331202046	0.3259377664	0.3285379369	0.3292412617	0.3241901108	0.3187553282	0.3264705882	0.3269607843	0.3222506394	0.323998295	0.3179667519	0.3142796249	0.3193094629	0.3117007673	0.3151108269	0.3121696505	0.3115942029	0.310571185	0.3065643649
0	10	0.0002557545	4.26257459505535E-05	0.0004049446	0.0001918159	-0.0006820119	0.0004262575	0.0003623188	-0.0002344416	0.0003836317	-0.0010656436	-0.0001918159	0.000511509	-0.0005328218	-0.0005967604	0.000511509	-2.13128729752768E-05	-0.0002344416	0.0002557545	-0.0003836317	-0.0004475703	-0.0002344416	-0.0002770673	-4.26257459505544E-05	0.0001918159	0.000511509	0.0008951407	0.0011935209	0.0018329071	0.0020886616	0.0021526002	0.0025575448	0.0031329923	0.0048806479	0.0069479966	0.0070119352	0.0081841432	0.0094629156	0.0113597613	0.014940324	0.0150682012	0.016602728	0.0205456095	0.0230605286	0.0275362319	0.029859335	0.0333120205	0.0390451833	0.0432225064	0.0488704177	0.0544543905	0.0588235294	0.0669011083	0.0707800512	0.0759164535	0.0856990622	0.0896206309	0.0983802217	0.105370844	0.1129369139	0.1229752771	0.1311807332	0.1368712702	0.1458439898	0.1541346974	0.162084399	0.1725277067	0.1772804774	0.1881500426	0.1952472293	0.1981884058	0.2100383632	0.2193307758	0.2206095482	0.2312872975	0.240601023	0.2449275362	0.2536018755	0.2599104859	0.2698849105	0.2684995737	0.2741901108	0.2884057971	0.291773231	0.2961210571	0.3052642796	0.3057544757	0.3125319693	0.3151534527	0.3257033248	0.3306479113	0.3335677749	0.3395566922	0.3426470588	0.3474211424	0.3439471441	0.345971867	0.3574808184	0.352855925	0.36543052	0.3658780904	0.3611892583	0.3628729753	0.3735720375	0.3702685422	0.372655584	0.3790068201	0.38071185	0.3806052856	0.3824381927	0.3803069054	0.382544757	0.3868925831	0.3886615516	0.3904092072	0.3947570332	0.3886828645	0.3884484228	0.3924978687	0.3889599318	0.3937553282	0.3915814152	0.3907289003	0.3933930094	0.394629156	0.3925831202	0.3935208866	0.3937553282	0.3940963342	0.3911551577	0.3978687127	0.3927962489	0.3975063939	0.3916453538	0.3939258312	0.3950127877	0.3932225064	0.396312873	0.3934995737	0.3852728048	0.393456948	0.3910912191	0.3880647911	0.3903239557	0.3896419437	0.385571185	0.383887468	0.3875959079	0.3917519182	0.3871696505	0.3850383632	0.3860187553	0.3827791986	0.3852514919	0.3873614663	0.3831841432	0.3856138107	0.3809249787	0.3845055413	0.3763853367	0.3864236999	0.383226769	0.3745524297	0.3785805627	0.3753623188	0.3759803922	0.3808397272	0.3713768116	0.3690750213	0.3721867008	0.3729326513	0.3668797954	0.3669011083	0.3695652174	0.3664535379	0.370140665	0.3680946292	0.3678601876	0.3648550725	0.3700980392	0.3646632566	0.3630221654
0	10	0.0001278772	0.0002344416	0.0005328218	0.0003196931	-0.0001065644	-0.0001491901	-0.0001491901	-0.0006180733	-0.0001918159	-0.0003623188	6.39386189258312E-05	-0.0001278772	4.26257459505544E-05	0.0001065644	0.0001918159	-0.0007246377	-0.0004901961	-0.0002557545	0.0002557545	-0.0003836317	-0.000170503	-0.0004049446	0.0002770673	-0.0001278772	0.0003836317	0.0008951407	0.0018968457	0.0021526002	0.002855925	0.0033674339	0.0039002558	0.0042199488	0.0061594203	0.0075873828	0.0088022165	0.0102941176	0.0132352941	0.0147485081	0.0185848252	0.0207587383	0.0233802217	0.0282821824	0.0300937766	0.0357203751	0.0395140665	0.0475703325	0.0526001705	0.0569053708	0.0643435635	0.0724211424	0.0806905371	0.0872975277	0.095971867	0.1027067349	0.1112105712	0.1212702472	0.1298380222	0.1393861893	0.1491901108	0.1576300085	0.1658994032	0.1781756181	0.1879795396	0.1984441603	0.2122762148	0.2183077579	0.2257459506	0.2393009378	0.2464620631	0.2595055413	0.2618286445	0.2745098039	0.2832054561	0.2956734868	0.2981457801	0.3078431373	0.3195225916	0.3265984655	0.3280051151	0.3331415175	0.3366581415	0.3517050298	0.3588448423	0.3640238704	0.3711210571	0.3774936061	0.3854219949	0.3909207161	0.3954603581	0.4059676044	0.4012787724	0.4126385337	0.4154731458	0.4306052856	0.4282821824	0.4155370844	0.4301790281	0.431884058	0.4424126172	0.4381926684	0.4336956522	0.4392156863	0.4469096334	0.4512787724	0.4562233589	0.4506820119	0.4547527707	0.4516410912	0.4621696505	0.4597186701	0.4576726343	0.4627237852	0.467945439	0.4635549872	0.4670076726	0.4695652174	0.4597399829	0.4690963342	0.4657502131	0.4692028986	0.4672208014	0.4630434783	0.4653239557	0.470971867	0.4733375959	0.4698635976	0.4727834612	0.4682011935	0.4651321398	0.4696078431	0.4724637681	0.4728900256	0.4699062234	0.462084399	0.4681585678	0.4717391304	0.4699062234	0.4661977835	0.4612318841	0.4637254902	0.4600809889	0.4626172208	0.4606564365	0.460230179	0.4468883205	0.4615089514	0.4544757033	0.4615089514	0.4555200341	0.455370844	0.4479752771	0.4540707587	0.4505967604	0.4551364024	0.4526214834	0.4520460358	0.4428175618	0.4437766411	0.4353367434	0.4462063086	0.4499786871	0.4395140665	0.4391304348	0.4347612958	0.4404944587	0.4381926684	0.4385763001	0.4270034101	0.4384910486	0.4334825234	0.4287084399	0.4333333333	0.4267902813	0.4279624893	0.4310741688	0.4272378517	0.4236146633	0.4228473998	0.4243819267	0.4179880648	0.418456948
0	15	-0.0006393862	0.0002344416	2.13128729752768E-05	0.000831202	0.0005328218	0.0002344416	-0.0002770673	0.0001491901	-0.0004475703	-0.000170503	0.0001918159	-0.0001918159	-0.0002770673	-0.0007246377	0.0006393862	-0.0002131287	-0.0006180733	0.0007672634	0.0007672634	0.0003836317	0.0002131287	0.0004262575	0.0012361466	0.0010230179	0.000511509	0.0015345269	0.0026001705	0.0035592498	0.0027280477	0.0038150043	0.0039641944	0.0056265985	0.0061594203	0.0070758738	0.0087382779	0.0095907928	0.0117647059	0.0139173061	0.0173699915	0.0180733163	0.0234441603	0.0237425405	0.0274083546	0.0319479966	0.0346547315	0.0384910486	0.0449914749	0.0477621483	0.0555839727	0.0595055413	0.0654092072	0.0710571185	0.0789002558	0.0842924126	0.0942028986	0.1005541347	0.1076513214	0.1153452685	0.1222080136	0.1306479113	0.1428815004	0.1494671782	0.1582480818	0.1631500426	0.1753196931	0.1795609548	0.1884697357	0.2011295823	0.209057971	0.2183290708	0.227685422	0.2306479113	0.2401108269	0.2523231032	0.2562659847	0.2614876385	0.2770673487	0.2801150895	0.2875319693	0.2861466326	0.2908141517	0.3064364876	0.3142796249	0.3091645354	0.3223998295	0.3268542199	0.3301790281	0.3340153453	0.3447570332	0.349829497	0.3541560102	0.3525362319	0.362084399	0.3696717818	0.3611466326	0.3648976982	0.3726342711	0.3765771526	0.3854433078	0.3849317988	0.3796675192	0.3798167093	0.3884697357	0.3909846547	0.3977195226	0.3964620631	0.3993819267	0.4006820119	0.3985507246	0.401342711	0.4088235294	0.4025575448	0.4061167945	0.4081841432	0.4097826087	0.406713555	0.4068627451	0.413597613	0.4094842285	0.4122335891	0.4093563512	0.4068414322	0.4089940324	0.4118925831	0.4123401535	0.4148124467	0.4172208014	0.4070119352	0.4124467178	0.4132139812	0.4128090367	0.4084398977	0.4069906223	0.4125319693	0.4103580563	0.4109335038	0.4095481671	0.407054561	0.4040707587	0.4057331628	0.4050937766	0.4089087809	0.3993393009	0.4059462916	0.3992540494	0.4002557545	0.4024296675	0.4033248082	0.3983589088	0.4028772379	0.3986146633	0.4004262575	0.3956734868	0.3965686275	0.3943094629	0.3953324808	0.3846973572	0.393456948	0.3823955669	0.3944160273	0.3871909633	0.3907289003	0.3850383632	0.3850809889	0.3881287298	0.3879369139	0.385571185	0.3752770673	0.3807544757	0.3844416027	0.3819053708	0.3804560955	0.375511509	0.3767476556	0.3773017903	0.3757033248	0.3738064791	0.3800724638	0.3715046888	0.3739343564	0.3693520887
0	15	6.39386189258312E-05	4.26257459505535E-05	0.0004688832	0.0005754476	0.0007246377	0.0002983802	0.0002983802	2.13128729752768E-05	0.0002557545	0.0002131287	-0.0001278772	0.0003196931	-0.0006606991	-0.0002770673	0.0004475703	-0.000341006	0.0002131287	-6.39386189258312E-05	-0.0002557545	6.39386189258312E-05	0.0002770673	0.0005541347	0.0004049446	0.000511509	0.0007033248	0.0011508951	0.0024083546	0.0027919864	0.0027280477	0.0027919864	0.0036445013	0.0044757033	0.0059676044	0.0073955669	0.0087382779	0.0106138107	0.0120204604	0.0136615516	0.0151321398	0.0174978687	0.0214620631	0.0252770673	0.0286231884	0.031372549	0.0354859335	0.0420716113	0.0427536232	0.0498721228	0.0560315431	0.0647485081	0.0686700767	0.0756606991	0.0810741688	0.0892796249	0.0966965047	0.1061167945	0.1132139812	0.1223785166	0.1314151748	0.1381287298	0.1459505541	0.1566922421	0.1663043478	0.1729326513	0.1819693095	0.1945865303	0.2001065644	0.2136615516	0.2235720375	0.229198636	0.2400895141	0.2456095482	0.2521312873	0.2624254049	0.2739769821	0.2758098892	0.2853154305	0.2900255754	0.2990409207	0.3041133845	0.3075660699	0.3198635976	0.3325660699	0.3316709292	0.3439471441	0.3412404092	0.3535805627	0.355370844	0.3641304348	0.3712489344	0.376342711	0.3765771526	0.3797314578	0.3979326513	0.3924126172	0.3885549872	0.3966112532	0.3987638534	0.4162617221	0.4103793691	0.3961636829	0.4028346121	0.4156436488	0.4139386189	0.4192028986	0.4232523444	0.41728474	0.4274722933	0.4231031543	0.4278132992	0.4280051151	0.4302429668	0.4338022165	0.4367647059	0.4331841432	0.4391943734	0.4243179881	0.4417945439	0.4374893436	0.4311594203	0.4345481671	0.4443094629	0.4388533674	0.435230179	0.4391943734	0.4401321398	0.4360187553	0.443456948	0.4363597613	0.4400682012	0.4410699062	0.4393861893	0.440942029	0.443286445	0.4340153453	0.4366368286	0.4401747656	0.4348678602	0.4274722933	0.4398763853	0.437254902	0.4346760443	0.4393009378	0.4311381074	0.4225277067	0.4320332481	0.4249360614	0.4309462916	0.4408141517	0.4274296675	0.429369139	0.4274083546	0.42885763	0.4258525149	0.4303069054	0.4239130435	0.408226769	0.4228047741	0.4154518329	0.4229326513	0.4267689685	0.4248721228	0.4226982097	0.4091219096	0.4179241262	0.4188832055	0.4147271952	0.40385763	0.4132992327	0.4154518329	0.416943734	0.4076939471	0.4083120205	0.4096121057	0.4092071611	0.4087595908	0.4059036658	0.4064151748	0.4087809037	0.4013640239	0.4061807332
