0	0.129706514
2	0.129889445333333
4	0.10843872
6	0.174683846666667
8	0.304390360333333
10	0.461655929333333
12	0.602672393333333
14	0.713218802333333
16	0.843601368
18	0.907444524
20	0.969848087
22	1.05310586
24	1.08011612333333
26	1.10867732333333
28	1.14671916
30	1.15033802666667
32	1.13431162
34	1.12144277333333
36	1.15617593333333
38	1.12623876666667
40	1.07737215
42	1.11259842333333
44	1.04648055666667
46	1.05600095333333
48	1.02126779333333
50	0.950178953333333
52	0.960995783333333
54	0.939990456666667
56	0.930446196666667
58	0.87893104
60	0.87885946
62	0.879392346666667
64	0.836029586666667
66	0.803658633333333
68	0.789302473333333
70	0.755157876666667
72	0.720846256666667
74	0.713791456666667
76	0.692149846666667
78	0.67814364
80	0.648874573333333
82	0.629412233333333
84	0.60553567
86	0.59385986
88	0.566054243333333
90	0.55298656
92	0.531360853333333
94	0.499832976666667
96	0.476918796666667
98	0.47986956
100	0.462053606666667
102	0.445884036666667
104	0.438781513333333
106	0.397478723333333
108	0.39733556
110	0.397096953333333
112	0.373172673333333
114	0.359198283333333
116	0.34172433
118	0.317577346666667
120	0.32649328
122	0.30128052
124	0.31216098
126	0.302091786666667
128	0.28223972
130	0.267024576666667
132	0.272401176666667
134	0.253829633333333
136	0.2480474
138	0.248134893333333
140	0.238129333333333
142	0.226978466666667
144	0.2156208
146	0.210673666666667
148	0.208502333333333
150	0.202712166666667
152	0.1913306
154	0.186455133333333
156	0.181714766666667
158	0.179288952666667
160	0.1655532
162	0.1679472
164	0.166984833333333
166	0.141970866666667
168	0.149009766666667
170	0.135830733333333
172	0.139584833333333
174	0.1315756
176	0.129149765666667
178	0.121633666666667
180	0.1230812
182	0.119335066666667
184	0.110061242333333
186	0.110769126666667
188	0.0995784616666667
190	0.107643356666667
192	0.0935258033333333
194	0.095546011
196	0.08986719
198	0.0889207066666667
200	0.079281
202	0.0805694733333333
204	0.0822715366666667
206	0.0770540066666667
208	0.0708740933333333
210	0.08121371
212	0.0703571133333333
214	0.0634375233333333
216	0.0858188166666667
218	0.0651077733333333
220	0.061250298
222	0.0660462866666667
224	0.0620774666666667
226	0.0582438566666667
228	0.05247753
230	0.06210133
232	0.0497812766666667
234	0.0569394733333333
236	0.0436649966666667
238	0.0469975333333333
240	0.04745884
242	0.0488984366666667
244	0.03697606
246	0.0407062753333333
248	0.03825658
250	0.0396484533333333
